head,head_label,relation,tail,tail_label,description,chunk_id
锅炉控制系统,System,HAS_COMPONENT,声光报警安全设施,Component,维护声光报警安全设施,船舶电气设备维护及检测::chunk_73
点火系统,System,HAS_COMPONENT,点火棒,Component,检查点火棒,船舶电气设备维护及检测::chunk_73
点火系统,System,HAS_COMPONENT,光敏元件,Component,检查光敏元件,船舶电气设备维护及检测::chunk_73
点火系统,System,HAS_COMPONENT,电磁阀,Component,检查电磁阀,船舶电气设备维护及检测::chunk_73
给水系统,System,HAS_COMPONENT,自动给水控制器,Component,检查自动给水控制器,船舶电气设备维护及检测::chunk_73
给水系统,System,HAS_COMPONENT,水位传感器,Component,检查水位传感器,船舶电气设备维护及检测::chunk_73
风油调节装置,System,HAS_COMPONENT,比例式压力调节器,Component,检查比例式压力调节器,船舶电气设备维护及检测::chunk_73
废气锅炉机械传动,System,HAS_COMPONENT,三相换向阀,Component,检查三相换向阀,船舶电气设备维护及检测::chunk_73
锅炉的自动控制环节,System,HAS_COMPONENT,水位自动调节,System,包括水位自动调节,船舶电气设备维护及检测::chunk_73
锅炉的自动控制环节,System,HAS_COMPONENT,蒸汽压力自动控制,System,包括蒸汽压力自动控制,船舶电气设备维护及检测::chunk_73
锅炉的自动控制环节,System,HAS_COMPONENT,燃烧程序控制,System,包括燃烧程序控制,船舶电气设备维护及检测::chunk_73
锅炉的自动控制环节,System,HAS_COMPONENT,警报和保护环节,System,包括警报和保护环节,船舶电气设备维护及检测::chunk_73
蒸汽压力自动控制环节,System,HAS_FAULT,汽压和汽温不能自动维持正常值,FaultPhenomenon,常见故障现象,船舶电气设备维护及检测::chunk_73
汽压和汽温不能自动维持正常值,FaultPhenomenon,CAUSED_BY,风油比例调节器,Component,由于风油比例调节器工作不正常,船舶电气设备维护及检测::chunk_73
比例控制系统,System,HAS_COMPONENT,压力调节器,Component,检查压力调节器,船舶电气设备维护及检测::chunk_73
火焰传感器,Component,HAS_FAULT,老化,FaultCause,火焰传感器可能老化的故障,船舶电气设备维护及检测::chunk_75
感光窗,Component,HAS_FAULT,油灰玷污,FaultCause,感光窗可能被油灰玷污的故障,船舶电气设备维护及检测::chunk_75
火焰监视电路,Component,HAS_FAULT,元件损坏,FaultCause,火焰监视电路可能元件损坏的故障,船舶电气设备维护及检测::chunk_75
燃油电磁阀线圈,Component,HAS_FAULT,烧坏,FaultCause,电磁阀线圈可能烧坏的故障,船舶电气设备维护及检测::chunk_75
警报和保护环节,System,HAS_FAULT,极限低水位,FaultPhenomenon,保护环节监测的故障现象,船舶电气设备维护及检测::chunk_75
警报和保护环节,System,HAS_FAULT,蒸汽压力过高,FaultPhenomenon,保护环节监测的故障现象,船舶电气设备维护及检测::chunk_75
警报和保护环节,System,HAS_FAULT,点火失败,FaultPhenomenon,保护环节监测的故障现象,船舶电气设备维护及检测::chunk_75
警报和保护环节,System,HAS_FAULT,异常熄火,FaultPhenomenon,保护环节监测的故障现象,船舶电气设备维护及检测::chunk_75
警报和保护环节,System,HAS_FAULT,燃油压力过低,FaultPhenomenon,保护环节监测的故障现象,船舶电气设备维护及检测::chunk_75
警报和保护环节,System,HAS_FAULT,燃油温度过高或过低,FaultPhenomenon,保护环节监测的故障现象,船舶电气设备维护及检测::chunk_75
极限低水位,FaultPhenomenon,DIAGNOSED_BY,液位控制器,Component,由液位控制器监测,船舶电气设备维护及检测::chunk_75
蒸汽压力过高,FaultPhenomenon,DIAGNOSED_BY,压力调节器,Component,由压力调节器监测,船舶电气设备维护及检测::chunk_75
点火失败,FaultPhenomenon,DIAGNOSED_BY,火焰传感器,Component,由火焰传感器监测,船舶电气设备维护及检测::chunk_75
异常熄火,FaultPhenomenon,DIAGNOSED_BY,火焰传感器,Component,由火焰传感器监测,船舶电气设备维护及检测::chunk_75
燃油压力过低,FaultPhenomenon,DIAGNOSED_BY,油路压力继电器,Component,由油路压力继电器监测,船舶电气设备维护及检测::chunk_75
燃油温度过高或过低,FaultPhenomenon,DIAGNOSED_BY,温度调节器,Component,由温度调节器监测,船舶电气设备维护及检测::chunk_75
安全保护装置,Component,HAS_COMPONENT,感应元件,Component,安全保护装置包含感应元件,船舶电气设备维护及检测::chunk_75
安全保护装置,Component,HAS_COMPONENT,声、光警报,Component,安全保护装置包含声光警报,船舶电气设备维护及检测::chunk_75
锅炉点火燃烧后运行期间突然熄火,FaultPhenomenon,REPAIRED_BY,锅炉熄火后扫风,RepairMethod,熄火后的安全处理措施,船舶电气设备维护及检测::chunk_75
LSK1.5-0.7船用燃油锅炉,Equipment,HAS_COMPONENT,YGK-CQ2-T29型船用锅炉燃烧装置控制箱,Equipment,锅炉配套的控制箱,船舶电气设备维护及检测::chunk_75
YGK-CQ2-T29型船用锅炉燃烧装置控制箱,Equipment,HAS_COMPONENT,水位控制,System,控制箱包含水位控制系统,船舶电气设备维护及检测::chunk_75
YGK-CQ2-T29型船用锅炉燃烧装置控制箱,Equipment,HAS_COMPONENT,燃烧过程控制,System,控制箱包含燃烧过程控制系统,船舶电气设备维护及检测::chunk_75
YGK-CQ2-T29型船用锅炉燃烧装置控制箱,Equipment,HAS_COMPONENT,安全保护和报警指示,System,控制箱包含安全保护和报警系统,船舶电气设备维护及检测::chunk_75
燃烧器电动机,Component,HAS_COMPONENT,风机叶轮,Component,电动机带动风机叶轮,船舶电气设备维护及检测::chunk_75
燃烧器电动机,Component,HAS_COMPONENT,高压油泵,Component,电动机通过联轴器连接高压油泵,船舶电气设备维护及检测::chunk_75
风机叶轮,Component,RELATED_TO,高压油泵,Component,通过柔性联轴器连接,船舶电气设备维护及检测::chunk_75
风门控制器,Component,HAS_COMPONENT,风门伺服电动机,Component,风门控制器包含伺服电动机,船舶电气设备维护及检测::chunk_75
风门伺服电动机,Component,HAS_COMPONENT,凸轮,Component,伺服电动机转轴上有凸轮,船舶电气设备维护及检测::chunk_75
凸轮,Component,HAS_COMPONENT,位置开关,Component,凸轮控制位置开关,船舶电气设备维护及检测::chunk_75
喷油嘴,Component,HAS_COMPONENT,喷嘴电磁阀,Component,喷油嘴由电磁阀控制,船舶电气设备维护及检测::chunk_75
喷嘴电磁阀,Component,HAS_COMPONENT,1号电磁阀,Component,用于点火和小火,船舶电气设备维护及检测::chunk_75
喷嘴电磁阀,Component,HAS_COMPONENT,2号电磁阀,Component,用于大火,船舶电气设备维护及检测::chunk_75
喷油嘴电磁阀,Component,HAS_COMPONENT,2号电磁阀,Component,喷油嘴电磁阀包含2号电磁阀,船舶电气设备维护及检测::chunk_76
喷油嘴电磁阀,Component,HAS_COMPONENT,1号电磁阀,Component,喷油嘴电磁阀包含1号电磁阀,船舶电气设备维护及检测::chunk_76
喷油嘴电磁阀,Component,HAS_COMPONENT,电磁阀线圈,Component,喷油嘴电磁阀包含电磁阀线圈,船舶电气设备维护及检测::chunk_76
喷油嘴电磁阀,Component,HAS_FAULT,电源故障,FaultCause,电源故障导致喷油嘴电磁阀关闭,船舶电气设备维护及检测::chunk_76
点火变压器,Component,HAS_COMPONENT,变压器次级,Component,点火变压器包含次级绕组,船舶电气设备维护及检测::chunk_76
点火变压器,Component,HAS_COMPONENT,变压器初级,Component,点火变压器包含初级绕组,船舶电气设备维护及检测::chunk_76
点火变压器,Component,RELATED_TO,点火电极,Component,点火变压器在点火电极间产生火花,船舶电气设备维护及检测::chunk_76
点火变压器,Component,RELATED_TO,油雾,Component,点火变压器点燃喷出的油雾,船舶电气设备维护及检测::chunk_76
燃烧自动控制,System,HAS_COMPONENT,控制电路,Component,燃烧自动控制包含控制电路,船舶电气设备维护及检测::chunk_76
控制电路,Component,HAS_COMPONENT,启动/复位继电器2KM1,Component,控制电路包含启动/复位继电器2KM1,船舶电气设备维护及检测::chunk_76
控制电路,Component,HAS_COMPONENT,启动继电器2KM2,Component,控制电路包含启动继电器2KM2,船舶电气设备维护及检测::chunk_76
启动继电器2KM2,Component,RELATED_TO,控制电路电源,Component,启动继电器2KM2接通控制电路电源,船舶电气设备维护及检测::chunk_76
燃烧自动控制,System,RELATED_TO,给水和燃烧控制电路,System,燃烧自动控制与给水和燃烧控制电路相关,船舶电气设备维护及检测::chunk_76
燃烧自动控制,System,HAS_FAULT,水位过低,FaultPhenomenon,燃烧自动控制不允许水位过低时启动,船舶电气设备维护及检测::chunk_76
燃烧自动控制,System,HAS_FAULT,蒸汽压力过高,FaultPhenomenon,燃烧自动控制不允许蒸汽压力过高时启动,船舶电气设备维护及检测::chunk_76
燃烧自动控制,System,HAS_FAULT,火焰故障,FaultPhenomenon,燃烧自动控制不允许火焰故障时启动,船舶电气设备维护及检测::chunk_76
燃烧自动控制,System,HAS_FAULT,空气压力过低,FaultPhenomenon,燃烧自动控制不允许空气压力过低时启动,船舶电气设备维护及检测::chunk_76
燃烧自动控制,System,HAS_FAULT,燃烧器电动机过载,FaultPhenomenon,燃烧自动控制不允许燃烧器电动机过载时启动,船舶电气设备维护及检测::chunk_76
燃烧自动控制,System,HAS_COMPONENT,燃烧器铰链,Component,燃烧自动控制包含燃烧器铰链条件,船舶电气设备维护及检测::chunk_76
燃烧自动控制,System,HAS_COMPONENT,前扫气,System,燃烧自动控制包含前扫气过程,船舶电气设备维护及检测::chunk_76
燃烧自动控制,System,HAS_COMPONENT,后扫气,System,燃烧自动控制包含后扫气过程,船舶电气设备维护及检测::chunk_76
前扫气,System,HAS_COMPONENT,时间继电器4KT8,Component,前扫气使用时间继电器4KT8,船舶电气设备维护及检测::chunk_76
后扫气,System,HAS_COMPONENT,时间继电器4KT8,Component,后扫气使用时间继电器4KT,船舶电气设备维护及检测::chunk_76
时间继电器4KT8,Component,RELATED_TO,风机接触器4KM5,Component,时间继电器4KT8接通风机接触器4KMs,船舶电气设备维护及检测::chunk_76
风机接触器4KM5,Component,RELATED_TO,风机,Component,风机接触器4KMs控制风机运行,船舶电气设备维护及检测::chunk_76
时间继电器4KT8,Component,RELATED_TO,风门控制器,Component,时间继电器4KT8控制风门控制器,船舶电气设备维护及检测::chunk_76
风门控制器,Component,HAS_COMPONENT,开关继电器KM,Component,风门控制器包含开关继电器KM,船舶电气设备维护及检测::chunk_76
开关继电器KM,Component,RELATED_TO,凸轮III,Component,开关继电器KM经凸轮III触点控制,船舶电气设备维护及检测::chunk_76
凸轮III,Component,RELATED_TO,风门电动机M,Component,凸轮III控制风门电动机M,船舶电气设备维护及检测::chunk_76
风门电动机M,Component,RELATED_TO,风门,Component,风门电动机M驱动风门,船舶电气设备维护及检测::chunk_76
燃烧自动控制,System,HAS_COMPONENT,点火,System,燃烧自动控制包含点火过程,船舶电气设备维护及检测::chunk_76
开关继电器KM,Component,HAS_COMPONENT,风门电动机M,Component,开关继电器KM控制风门电动机M,船舶电气设备维护及检测::chunk_77
凸轮III,Component,HAS_COMPONENT,风门电动机M,Component,凸轮III通过位置开关控制风门电动机M停转,船舶电气设备维护及检测::chunk_77
前扫气,System,DIAGNOSED_BY,时间继电器4KT8,Component,前扫气过程由时间继电器4KT8控制,船舶电气设备维护及检测::chunk_77
时间继电器4KT8,Component,HAS_COMPONENT,点火变压器 5Tr1,Component,时间继电器4KT8动作后接通点火变压器5Tr1,船舶电气设备维护及检测::chunk_77
时间继电器4KT8,Component,HAS_COMPONENT,火焰稳定时间继电器5KT10,Component,时间继电器4KT8接通风焰稳定时间继电器5KT10,船舶电气设备维护及检测::chunk_77
火焰稳定时间继电器5KT10,Component,HAS_COMPONENT,风门电动机M,Component,火焰稳定时间继电器5KT10控制风门电动机M向关小方向运转,船舶电气设备维护及检测::chunk_77
风门凸轮II位置开关,Component,HAS_COMPONENT,风门电动机M,Component,风门凸轮II位置开关断开使风门电动机M停转,船舶电气设备维护及检测::chunk_77
风门凸轮II位置开关,Component,HAS_COMPONENT,延时点火继电器5KT3,Component,风门凸轮II位置开关常闭触点接通延时点火继电器5KT3,船舶电气设备维护及检测::chunk_77
延时点火继电器5KT3,Component,HAS_COMPONENT,1号喷嘴电磁阀5Y4,Component,延时点火继电器5KT3动作接通1号喷嘴电磁阀5Y4,船舶电气设备维护及检测::chunk_77
点火变压器 5Tr1,Component,HAS_COMPONENT,点火时限继电器 5KT_{1},Component,点火变压器接通的同时启动点火时限继电器5KT1,船舶电气设备维护及检测::chunk_77
点火时限继电器 5KT_{1},Component,HAS_COMPONENT,点火变压器 5Tr1,Component,点火时限继电器5KT1动作断开点火变压器5Tr1,船舶电气设备维护及检测::chunk_77
火焰检测继电器3KM9,Component,HAS_COMPONENT,火焰故障继电器 4KM*{1},Component,火焰检测继电器3KM9不动作导致火焰故障继电器4KM1动作,船舶电气设备维护及检测::chunk_77
后扫气时间继电器4KT9,Component,HAS_COMPONENT,风机接触器4KM5,Component,后扫气时间继电器4KT9保持接通风机接触器4KM5运行30s,船舶电气设备维护及检测::chunk_77
火焰稳定时间继电器5KT10,Component,HAS_COMPONENT,压力调节开关5P8,Component,火焰稳定时间继电器5KT10动作后接入压力调节开关5P8进行燃烧控制,船舶电气设备维护及检测::chunk_77
压力调节开关5P8,Component,HAS_COMPONENT,开关继电器KM,Component,蒸汽压力低时压力调节开关5P8常闭触点接通开关继电器KM,船舶电气设备维护及检测::chunk_77
凸轮II位置开关,Component,HAS_COMPONENT,2号喷嘴电磁阀,Component,凸轮I位置开关在β角动作接通2号喷嘴电磁阀,船舶电气设备维护及检测::chunk_77
风机接触器4KM5,Component,HAS_COMPONENT,风机,Component,风机接触器4KM5接通风机运行,船舶电气设备维护及检测::chunk_77
大火燃烧,System,HAS_FAULT,蒸汽压力上升,FaultPhenomenon,大火燃烧导致蒸汽压力上升,船舶电气设备维护及检测::chunk_78
蒸汽压力上升,FaultPhenomenon,DIAGNOSED_BY,5P*{8},Component,蒸汽压力上升由5P*{8}检测,船舶电气设备维护及检测::chunk_78
